"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.444732022E2,-5.982704163E-1,-6.136938930E-1,-1.448153496E0
2.445731689E2,4.173213243E-1,1.199260712E0,-3.517995834E0
2.446731355E2,-9.541565180E-2,-8.615440130E-2,1.366884232E0
2.447725569E2,-7.231010199E-1,-8.834551573E-1,3.743170738E0
2.448725237E2,-9.435477257E-1,-1.703416109E0,1.633296013E0
2.449724904E2,-7.368922234E-4,-9.459684491E-1,-1.713366508E0
2.450724568E2,-5.893957615E-1,1.704058945E-1,-3.291938305E0
2.451724235E2,3.673548400E-1,-6.688215733E-1,1.088428497E-2
2.452723903E2,1.120285988E-1,-6.413448453E-1,3.378233910E0
2.453723569E2,-7.791075110E-2,-2.665898561E0,3.939547539E0
2.454723236E2,-1.015130803E-1,-4.706516862E-1,-4.824380875E-1
2.455722902E2,8.109476566E-1,1.263999462E0,-3.239827633E0
2.456722569E2,5.493555069E-1,-1.888532043E-1,5.237197876E-1
2.457722235E2,-6.964870691E-1,-1.000177383E0,2.544910431E0
2.458721902E2,-7.325891256E-1,-1.336064100E0,2.564777374E0
2.459721569E2,1.555597186E-1,-9.608445764E-1,-3.873319626E-1
2.460721236E2,3.689193726E-1,8.212383389E-1,-3.281545162E0
2.461720903E2,6.667673588E-2,-6.047425270E-1,5.984973907E-1
2.462720569E2,3.257239461E-1,-1.332712650E0,3.070287704E0
2.463720236E2,2.368558049E-1,-2.110823393E0,3.041682243E0
2.464719903E2,1.165476561E0,-1.155668259E0,-6.526813507E-1
2.465719903E2,1.237425208E0,9.513600469E-1,-5.175108910E0
2.466719903E2,7.218229771E-2,-9.016545415E-1,-2.609844208E-1
2.467719903E2,-6.988527775E-1,3.895426989E-1,3.548072815E0
2.468719903E2,2.361103296E-1,-2.382822752E0,5.398461342E0
2.469719903E2,8.766656518E-1,-6.041482687E-1,-1.888745308E0
2.470719903E2,-2.306451797E-1,7.268824577E-1,-3.525460720E0
2.471719903E2,-2.205307484E-1,-2.844315767E-1,-1.765084267E0
2.472719903E2,2.912802100E-1,-1.975095153E0,2.722896576E0
2.473719903E2,1.749466896E0,-2.051042318E0,3.905493736E0
2.474719903E2,1.437748790E0,-1.054923534E0,7.375936508E-1
2.475719903E2,8.279936910E-1,1.280280471E0,-4.992504120E0
2.476719903E2,2.871732712E-1,-1.031580195E-1,-1.326805115E0
2.477719903E2,-5.329442024E-1,-6.558396816E-1,3.503606796E0
2.478719902E2,2.646176815E-1,-9.191266298E-1,3.493738174E0
2.479719902E2,8.896437883E-1,-1.435672760E0,9.108543396E-2
2.480719902E2,-2.695336342E-1,8.124788105E-2,-3.073725224E0
2.481719902E2,1.603433788E-1,-3.512696326E-1,-1.619769096E0
2.482719901E2,3.475892246E-1,-1.184622526E0,1.701828957E0
2.483719901E2,1.206343889E0,-1.059204340E0,2.082772255E0
2.484719901E2,1.942576766E0,-1.940798283E0,1.057274818E0
2.485719901E2,1.211285591E-1,1.964474916E-1,-4.918121338E0
2.486719901E2,4.202153087E-1,8.143597245E-1,-2.917656422E0
2.487719901E2,-2.578217387E-1,-1.554028243E-1,1.730584145E0
2.488719901E2,-1.496554613E-1,-5.466156006E-1,4.070714951E0
2.489719901E2,4.548303485E-1,-1.266542673E0,-5.790910721E-1
2.490719901E2,-1.408853650E0,-7.125374079E-1,-1.031274796E-1
2.491719901E2,1.150245905E0,-3.985956311E-1,-4.656345844E0
2.492719901E2,-8.046597838E-1,-2.086837769E0,1.489582062E-1
2.493719901E2,6.675854921E-1,-9.823169708E-1,1.839551926E0
2.494719901E2,1.191851377E0,-1.967593193E0,3.608989716E-2
2.495719901E2,1.201467514E-1,6.507011056E-1,-3.087316990E0
2.496719901E2,1.360417604E-1,1.467773676E0,-2.777123928E0
2.497719897E2,-1.365109205E0,-5.689560995E-2,3.489880562E0
2.498719897E2,2.879270315E-1,-1.354789734E0,2.265501022E0
2.499719897E2,1.297973156E0,-2.229473829E0,-2.945652008E-1
2.500719897E2,-1.496970654E-2,-7.772219777E-1,-2.183569908E0
2.501719897E2,-1.189072132E-1,7.814545035E-1,-3.157297611E0
2.502719897E2,-1.112921238E0,-9.647178650E-1,1.110577583E0
2.503719897E2,-1.058897018E0,-5.634714365E-1,3.147901535E0
2.504719896E2,7.379683256E-1,-2.905263901E0,1.671147346E0
2.505719896E2,1.387321949E-2,3.683952093E-1,-3.402290821E0
2.506719896E2,5.376970768E-1,1.033029079E0,-3.498583317E0
2.507719896E2,-5.061072111E-1,-8.074688166E-2,8.040809631E-1
2.508719896E2,-6.654808521E-1,-5.232577324E-1,3.963998795E0
2.509719896E2,-1.262113810E0,-2.469946384E0,1.969366074E-1
2.510719896E2,3.279311657E-1,-5.972872972E-1,-2.267783642E0
2.511719896E2,4.529324174E-1,5.088719130E-1,-2.723887444E0
2.512719896E2,3.253134489E-1,-1.007792473E0,6.193265915E-1
2.513719896E2,-1.981152296E-1,-9.500781298E-1,2.736151695E0
2.514719896E2,5.745353699E-1,-2.277045727E0,3.839159012E-1
2.515719896E2,-1.193775177E0,2.729010582E-1,-2.569391251E0
2.516719896E2,1.441404819E-1,1.091670752E0,-2.431846619E0
2.517719896E2,-1.504036486E-1,-3.751887381E-1,2.203162193E0
2.518719897E2,-7.180047631E-1,-1.292265177E0,3.503725052E0
2.519719897E2,-1.114631891E-1,-2.205581427E0,4.594221115E-1
2.520719897E2,3.131401539E-2,-8.853554726E-1,-3.017605305E0
2.521719897E2,-2.343993187E-1,2.256233394E-1,-2.796321869E0
2.522719897E2,-5.692559481E-2,-9.694045782E-1,1.074523926E0
2.523719897E2,-9.563964605E-1,-1.184804440E0,4.512042999E0
2.524719897E2,-9.696017504E-1,-2.679219007E0,3.465580940E0
2.525719897E2,1.648701429E-1,2.416102290E-1,-3.072896957E0
2.526719897E2,1.237840295E0,6.946090460E-1,-3.759654522E0
2.527719900E2,2.828884125E-1,-1.006648988E-1,1.290117264E0
2.528719900E2,-3.189039230E-2,-8.457887769E-1,4.314565659E0
2.529719900E2,-8.264458179E-1,-2.603846788E0,1.940777779E0
2.530719900E2,6.638216972E-2,-8.374221325E-1,-2.825181961E0
2.531719900E2,1.239401102E-1,2.047596574E-1,-3.215423584E0
2.532719900E2,-1.645693779E-1,-5.553016663E-1,1.945142746E-1
2.533719900E2,-2.137734294E-1,-7.283917665E-1,3.387807846E0
2.534719901E2,3.887413144E-1,-2.972257376E0,3.383269310E0
2.535719901E2,8.785973191E-1,-5.179034472E-1,-1.821586132E0
2.536719901E2,-1.871783733E-1,2.950583696E-1,-4.917807579E0
2.537719901E2,-4.431803226E-1,-3.295039535E-1,-2.023763657E-1
2.538719902E2,-1.428991914E0,-7.264547944E-1,5.400363922E0
2.539719902E2,-1.164877653E0,-3.091106415E0,6.349519730E0
2.540719902E2,8.567438126E-1,-1.065105915E0,-1.637997627E0
2.541719902E2,6.211739779E-1,4.190686941E-1,-5.172785282E0
2.542719902E2,3.817584515E-1,-1.323670506E0,-6.451559067E-1
2.543719902E2,-1.610834002E-1,-1.312737942E0,3.957306862E0
2.544719902E2,-3.765807152E-1,-2.730177402E0,4.769969940E0
2.545719902E2,1.064174533E0,-7.959051132E-1,-1.650855064E0
2.546719902E2,7.842774391E-1,6.569352746E-1,-4.377186298E0
2.547721227E2,5.370262861E-1,-5.604296923E-2,-3.368663788E-1
2.548721227E2,-8.297866583E-1,-7.233900428E-1,3.927362442E0
2.549721227E2,-8.535406590E-1,-1.923635364E0,4.340702057E0
2.550721227E2,7.865803242E-1,-1.385452747E0,-1.545306206E0
2.551721227E2,8.222139478E-1,-5.034124851E-1,-4.857239246E0
2.552721227E2,2.031414509E-1,-1.311480999E0,-1.583581924E0
2.553721227E2,2.701509595E-1,-3.137546778E-1,3.365688324E0
2.554721227E2,1.368746638E0,-1.240183115E0,3.799519539E0
2.555721227E2,1.587914944E0,-2.826065063E0,2.238377571E0
2.556721227E2,5.143465996E-1,5.427128673E-1,-4.284339428E0
2.557721227E2,6.042876244E-1,9.878832102E-2,-1.540486336E0
2.558721227E2,1.146016121E-1,3.394310474E-1,1.308887482E0
2.559721227E2,-7.289775610E-1,-1.256210208E-1,2.365595818E0
2.560721227E2,4.477715492E-2,-2.641201496E0,6.719045639E-1
2.561721227E2,5.611106157E-1,-7.551017404E-1,-4.579196930E0
2.562721227E2,9.090168476E-1,5.666304827E-1,-2.829871178E0
2.563721227E2,-2.634495497E-1,-1.155245781E0,2.355278015E0
2.564721227E2,-1.596747637E-1,-4.633652270E-1,2.833818436E0
2.565721227E2,2.165832758E0,-2.840315819E0,1.583988190E0
2.566721227E2,2.538793087E-1,-3.823143244E-2,-4.710833549E0
2.567721227E2,2.915447950E-1,8.650660515E-2,-3.388870239E0
2.568721226E2,-6.763970852E-2,-2.379155159E-1,1.041736603E0
2.569721226E2,-2.662652731E-1,5.836031437E-1,3.858860016E0
2.570721226E2,-1.168259025E0,-2.883911133E0,-1.174831390E-1
2.571721226E2,-1.164298058E-1,-1.203948736E0,-1.490266800E0
2.572721227E2,1.372998595E0,-2.266967893E-1,-4.041818142E0
2.573721227E2,-1.535745859E-1,-9.588974118E-1,-7.379016876E-1
2.574721226E2,-2.956248522E-1,3.074217439E-1,4.479497910E0
2.575721232E2,-1.590419054E0,-2.642588377E0,4.730292320E0
2.576721232E2,5.247001648E-1,-4.600330889E-1,-2.649708271E0
2.577721232E2,1.427718401E-1,7.141882181E-2,-4.515866756E0
2.578721232E2,-1.105554104E-1,5.475819111E-1,-6.396741867E-1
2.579721232E2,-1.825353026E0,-1.607406139E0,5.754729271E0
2.580721232E2,-8.652627468E-1,-2.400563240E0,3.128589630E0
2.581721232E2,8.924051523E-1,-1.329631090E0,-1.954118252E0
2.582721232E2,-1.446647644E-1,-2.796981931E-1,-2.922829628E0
2.583721232E2,-1.484689116E-1,3.969407082E-1,-5.664520264E-1
2.584721232E2,-4.602351785E-1,-9.498555660E-1,2.813417435E0
2.585721232E2,6.088914871E-1,-3.698611259E0,4.406006813E0
2.586721232E2,1.895846963E0,-1.125033259E0,-1.806915760E0
2.587721233E2,7.464690208E-1,3.696000576E-1,-4.667840481E0
2.588721233E2,4.778956771E-1,1.810653210E-1,-4.914665222E-1
2.589721233E2,-8.185129166E-1,-3.784488440E-1,3.465408325E0
2.590721232E2,-1.665763855E-1,-2.023548603E0,4.374472618E0
2.591721232E2,8.663540483E-1,-2.724872112E0,-4.574117661E-1
2.592721232E2,6.577222943E-1,-4.920099974E-1,-3.875804424E0
2.593721232E2,8.046905994E-1,1.284365654E-1,-1.370876312E0
2.594721232E2,1.377933025E-1,-1.048970819E0,1.746056557E0
2.595721232E2,1.474590540E0,-1.733140111E0,3.579122543E0
2.596721232E2,1.988651991E0,-1.466050386E0,8.709430695E-2
2.597721233E2,-5.988478661E-4,-2.156370282E-1,-5.252125263E0
2.598721233E2,-7.300722599E-2,-9.919428825E-2,-1.650827408E0
2.599721233E2,-3.722376823E-1,-2.808552980E-1,3.914225578E0
2.600721233E2,5.033632517E-1,-1.041398048E-1,3.486997604E0
2.601721233E2,8.775868416E-1,-2.879973888E0,-2.766971588E-1
2.602721232E2,6.880989075E-1,-1.311837554E0,-5.107713699E0
2.603721232E2,1.335397720E0,3.803520203E-1,-4.434544086E0
2.604721233E2,-6.476283073E-3,-6.180180311E-1,1.768705368E0
2.605721227E2,8.790259957E-1,-7.306579947E-1,3.396877289E0
2.606721227E2,1.778156281E0,-2.067435741E0,3.279247284E0
2.607721227E2,4.468697309E-1,2.825236320E-2,-3.851537228E0
2.608721227E2,1.064342618E0,-2.547509670E-1,-3.897799969E0
2.609721227E2,2.658134103E-1,-6.337054968E-1,7.974891663E-1
2.610721228E2,3.796589375E-2,-3.920280933E-1,2.805684090E0
2.611721228E2,-4.139162302E-1,-2.526196480E0,1.604227066E0
2.612719800E2,-1.690005064E-1,-8.578619957E-1,-2.985632896E0
2.613719800E2,5.174159408E-1,3.066509962E-1,-2.989304066E0
2.614719800E2,1.044919848E0,-7.007775903E-1,4.605798721E-1
2.615719800E2,5.572696924E-1,-2.747125626E-1,4.888769150E0
2.616719799E2,-2.125967741E-1,-3.667501926E0,3.133149147E0
2.617719799E2,-1.752894521E-1,-2.037562728E-1,-2.493174076E0
2.618719799E2,-6.148016453E-1,6.922905445E-1,-3.257898331E0
2.619719799E2,-1.440232992E-1,-1.602522135E-1,8.898468018E-1
2.620719800E2,-6.347143650E-1,-6.940183640E-1,3.539196014E0
2.621719800E2,-8.761688471E-1,-2.521740198E0,1.354774475E0
2.622719800E2,1.237362146E0,-1.575588107E0,-2.351077557E0
2.623719800E2,3.958475590E-1,5.714480877E-1,-3.362943649E0
2.624719800E2,5.234289169E-1,-2.721377611E-1,9.244318008E-1
2.625719800E2,-8.797919154E-1,-1.251378417E0,3.683282852E0
2.626719800E2,5.635946989E-2,-3.071310282E0,3.965627670E0
2.627719800E2,2.897736728E-1,-1.451398134E-1,-1.858389854E0
2.628719800E2,6.332921386E-1,2.644051313E-1,-2.725239277E0
2.629719800E2,4.608358443E-1,-4.155288935E-1,-9.425706863E-1
2.630719799E2,-1.648328304E-1,-1.800315857E0,3.384674072E0
2.631719799E2,-4.778417349E-1,-1.643750191E0,2.363042831E0
2.632719799E2,-7.002079487E-2,-2.241986990E0,-2.841711044E-1
2.633718837E2,-7.006949186E-2,-2.254143953E-1,-3.902316093E0
2.634718837E2,5.748882890E-2,-4.634207487E-1,1.607694626E-1
2.635718839E2,1.708551198E-1,-6.020084620E-1,2.843332291E0
2.636718839E2,1.217867494E0,-3.295710087E0,4.254550934E0
2.637718839E2,1.519884229E0,-1.439620256E0,-1.142919540E0
2.638718839E2,2.717766464E-1,4.831515551E-1,-4.547719479E0
2.639718839E2,1.526573002E-1,1.470580101E-1,2.809982300E-1
2.640718839E2,6.526781321E-1,-4.979729056E-1,3.199975967E0
2.641718839E2,7.540028691E-1,-1.366616130E0,3.221097946E0
2.642718839E2,4.120132923E-1,-1.572690964E0,-1.188408852E0
2.643718839E2,2.280688286E-2,-6.580766439E-1,-3.728386879E0
2.644718839E2,4.545151591E-1,-2.604749203E-1,-1.661753654E0
2.645718839E2,7.274073362E-1,-1.374699950E0,6.826248169E-1
2.646718839E2,1.813498616E0,-1.013425708E0,1.576044083E0
2.647718839E2,2.283130646E0,-1.597749472E0,1.738330841E0
2.648718839E2,6.817740202E-2,9.742617607E-3,-4.643983364E0
2.649718838E2,2.785269022E-1,4.123806953E-3,-2.321423054E0
2.650718837E2,-2.257758379E-2,-6.333267689E-2,2.294829369E0
2.651718837E2,5.994247198E-1,-1.035165787E-1,2.975952148E0
2.652718837E2,5.891150236E-1,-2.148917913E0,-9.428710938E-1
2.653718837E2,-5.914369822E-1,-6.448262334E-1,-2.772694588E0
2.654718838E2,5.904174447E-1,1.731015444E-1,-2.967685699E0
2.655718838E2,2.038995624E-1,-9.499475360E-1,6.411867142E-1
2.656718838E2,5.228827596E-1,-4.788788557E-1,1.899277687E0
2.657718838E2,7.513122559E-1,-2.533921719E0,3.057954788E0
2.658718838E2,2.371791005E-2,-8.822613955E-2,-3.161637783E0
2.659718838E2,4.675452113E-1,6.124882698E-1,-2.980601788E0
2.660718838E2,4.181298614E-1,1.474046707E-2,1.017005920E0
2.661718838E2,3.247638345E-1,-5.682314634E-1,3.100565910E0
2.662718837E2,-7.851614356E-1,-1.922121525E0,-2.937574387E-1
2.663718837E2,-2.878531814E-1,-1.421656370E0,-2.125842094E0
2.664718838E2,5.220208764E-1,5.448651314E-2,-2.887812614E0
2.665718835E2,-2.552683651E-1,-4.513026476E-1,-2.877445221E-1
2.666718835E2,-2.781156600E-1,-1.824213862E-1,4.334889412E0
2.667718835E2,2.600389421E-1,-2.516155481E0,2.173660278E0
2.668718835E2,-1.214301288E-1,-6.905904412E-1,-2.453570843E0
2.669718835E2,-1.963635981E-1,3.889147937E-1,-2.278506279E0
2.670718835E2,-1.715386212E-1,1.844638288E-1,3.435688019E-1
2.671718835E2,-4.829056263E-1,-2.111005306E0,3.923839569E0
2.672718835E2,-6.669598222E-1,-2.530137062E0,2.167311668E0
2.673718835E2,9.345641732E-2,-1.337766886E0,-1.353228569E0
2.674718835E2,-4.119780362E-1,2.705519497E-1,-3.087809563E0
2.675718835E2,4.446283281E-1,-1.595365107E-1,4.938840866E-1
2.676718835E2,-6.587816030E-2,-1.019398928E0,2.394483566E0
2.677718835E2,6.011630893E-1,-2.706545115E0,3.614268303E0
2.678718835E2,8.829115629E-1,-1.851970911E0,-4.581184387E-1
2.679718835E2,1.861951798E-1,9.529963732E-1,-3.605144024E0
2.680718835E2,1.550252140E-1,3.592764735E-1,-6.089744568E-1
2.681718835E2,-4.521111250E-1,-9.683865309E-1,4.230924606E0
2.682718835E2,7.423991561E-1,-1.598920107E0,1.565541267E0
2.683718835E2,9.341339469E-1,-1.290077686E0,-6.253347397E-1
2.684718835E2,-5.736836195E-1,-3.480107784E-1,-2.387974262E0
2.685718835E2,6.360244751E-1,-3.465822339E-2,-6.246986389E-1
2.686718835E2,4.689931870E-1,-1.352562547E0,1.647801399E0
2.687718835E2,8.598095179E-1,-1.337079883E0,2.112605095E0
2.688718836E2,1.503678441E0,-1.402423263E0,7.637491226E-1
2.689718836E2,-1.181476355E0,-6.023523808E-1,-6.695642471E-1
2.690718835E2,9.256265163E-1,8.840063214E-1,-4.175429821E0
2.691718835E2,1.568805814E0,-1.405869722E-1,2.682579994E0
2.692718836E2,1.969196796E-1,-1.275493741E0,4.090038300E0
2.693718836E2,6.345586777E-1,-1.602157235E0,-1.990859032E0
2.694718836E2,-7.202008963E-1,-2.367390990E-1,-2.617836952E0
2.695718836E2,4.765277505E-1,6.059722304E-1,-1.831168652E0
2.696718836E2,4.145180583E-1,-2.219764233E0,1.588103294E0
2.697718835E2,1.556371689E0,-6.664702892E-1,1.230083466E0
2.698718835E2,1.360255241E0,-1.552780032E0,7.378730774E-1
2.699718835E2,3.913516402E-1,2.863197327E-1,-4.300045490E0
2.700718835E2,8.853203058E-1,1.703873873E-1,-2.173562050E0
2.701718835E2,2.411664128E-1,-4.217090011E-1,1.835077286E0
2.702718835E2,2.994222641E-1,-5.584397912E-1,2.370635033E0
2.703718835E2,-7.212678194E-1,-2.345564842E0,8.800010681E-1
2.704718835E2,3.109436929E-1,3.895568848E-2,-4.242050171E0
2.705718835E2,1.685714126E-1,1.826841533E-1,-1.764517784E0
2.706718835E2,5.596337914E-1,-1.028621197E0,5.184068680E-1
2.707718836E2,-2.745556831E-2,4.952766299E-1,3.268177986E0
2.708718835E2,6.005478501E-1,-2.215965033E0,5.789575577E-1
2.709718835E2,1.953597367E-1,-5.311461091E-1,-1.924041748E0
2.710718835E2,-3.841698170E-2,3.917683363E-1,-2.911026001E0
2.711718835E2,-1.029434800E-1,-1.323084682E-1,3.832101822E-1
2.712718835E2,-1.031890392E0,-9.756627083E-1,4.488977432E0
2.713718835E2,-1.349049211E0,-2.546005249E0,1.927192688E0
2.714718835E2,6.720217466E-1,-9.047253132E-1,-1.731987000E0
2.715718835E2,-6.116890907E-2,3.455836177E-1,-3.029443741E0
2.716718835E2,-2.261215597E-1,-8.277399540E-1,1.095767021E0
2.717718835E2,-1.868108809E-1,-6.151305437E-1,2.668186188E0
2.718718834E2,-7.429220080E-1,-2.406810522E0,4.020707130E0
2.719718834E2,8.138729334E-1,-6.859571934E-1,-1.221057892E0
2.720718835E2,2.236868143E-1,1.123970747E0,-3.280622482E0
2.721718835E2,4.288293123E-1,-3.306088746E-1,-3.762617111E-1
2.722718834E2,-7.955867052E-1,-1.425042510E0,4.505313873E0
2.723718834E2,-9.176222086E-1,-1.844566584E0,3.290265083E0
2.724718834E2,8.941604197E-2,-1.019446611E0,-1.649322510E0
2.725718834E2,-4.883956313E-1,5.843188763E-1,-3.860306263E0
2.726718834E2,-1.115864366E-1,-1.163357019E0,1.033905983E0
2.727718835E2,-6.666699052E-2,-5.561124086E-1,1.827536583E0
2.728718835E2,4.328536987E-1,-2.671367645E0,4.183609962E0
2.729718835E2,1.083012104E0,-1.034985900E0,-5.848026276E-2
2.730718835E2,1.574434936E-1,6.756671667E-1,-4.273150921E0
2.731718835E2,5.354545116E-1,2.352412641E-1,-3.027114868E-1
2.732718835E2,1.161493063E-1,-7.072489858E-1,3.398513794E0
2.733718835E2,7.295525074E-2,-1.154923916E0,1.771616936E0
2.734718835E2,8.336662054E-1,-1.582652092E0,-8.644924164E-1
2.735718502E2,-6.065925360E-1,7.529175282E-2,-2.961782932E0
2.736718168E2,1.898804903E-1,2.581316233E-1,-1.260871887E0
2.737717835E2,6.041056514E-1,-1.364655495E0,1.462966919E0
2.738717501E2,2.602901459E-1,-1.410941601E0,1.813548088E0
2.739717168E2,1.950441122E0,-1.193264484E0,6.933698654E-1
2.740716834E2,-1.626639664E-1,2.247044742E-1,-3.903709888E0
2.741716501E2,1.808986962E-1,3.602023721E-1,-1.751644135E0
2.742716168E2,3.692711890E-1,-6.293603182E-1,3.080818176E0
2.743715834E2,1.788665056E-1,-4.390107393E-1,8.578119278E-1
2.744715502E2,-3.243742585E-1,-2.465122223E0,9.646739960E-1
2.745715169E2,4.987164438E-1,3.897446394E-1,-5.269334793E0
2.746714836E2,-6.570547819E-3,3.180593252E-1,-2.284238338E0
2.747714502E2,5.393832922E-1,-1.187621593E0,1.031652451E0
2.748704675E2,1.365317941E0,-1.294086456E0,2.783439636E0
2.749704341E2,1.493454695E0,-2.346633434E0,1.299570084E0
2.750704008E2,-1.254492700E-1,1.782970130E-1,-3.451223850E0
2.751703675E2,1.995978653E-1,2.084745616E-1,-2.454682827E0
2.752703341E2,1.470387578E-1,8.633169532E-2,5.847864151E-1
2.753703008E2,-7.163136005E-1,-1.207011819E0,2.122449875E0
2.754702675E2,-4.333299398E-1,-2.240268946E0,-2.274532318E-1
2.755702341E2,6.093025208E-3,-2.335845679E-1,-2.591721535E0
2.756702008E2,1.933921576E-1,2.884459198E-1,-2.684145451E0
2.757701675E2,-1.159155369E-1,-5.780117512E-1,8.622016907E-1
2.758701341E2,-4.091784954E-1,-8.956482410E-1,3.467477798E0
2.759701008E2,4.731257558E-1,-2.042483807E0,1.067909241E0
2.760700674E2,-1.324716210E-1,-1.011737347E0,-1.321668625E0
2.761700341E2,-1.970593333E-1,9.898694754E-1,-2.711156845E0
2.762700008E2,3.245649934E-1,-2.299972773E-1,9.206142426E-1
2.763699675E2,-5.341255665E-2,-1.374097228E0,4.955901146E0
2.764699341E2,-3.566385508E-1,-1.645689487E0,1.261739731E0
2.765699342E2,1.402029514E0,-7.342486382E-1,-2.619200230E0
2.766699342E2,-3.723528385E-1,1.510103345E-1,-2.680737019E0
2.767699342E2,-4.868298769E-2,5.474507809E-3,-5.392074585E-3
2.768699342E2,-3.739627898E-1,-1.542318583E0,3.332275391E0
2.769699342E2,-3.593501151E-1,-2.278829575E0,4.184338570E0
2.770699342E2,1.687097192E0,-3.401888311E-1,-1.548416138E0
2.771699342E2,-6.068255901E-1,1.285244375E-1,-3.045137882E0
2.772699342E2,-2.833773196E-2,-2.970861793E-1,-8.420886993E-1
2.773699342E2,5.830614567E-1,-8.064702153E-1,3.237686157E0
2.774699341E2,7.608302236E-1,-1.133773565E0,2.445835114E0
2.775699341E2,6.848363280E-1,-1.638359785E0,5.942344666E-2
2.776699341E2,-1.891562641E-1,4.574546516E-1,-2.946980000E0
2.777699341E2,2.921791077E-1,1.516439617E-1,-9.963626862E-1
2.778699341E2,2.927817404E-1,-1.408397317E0,2.375514030E0
2.779699341E2,3.668117821E-1,-2.529168129E0,3.793262482E0
2.780699343E2,1.854260802E0,-1.606445670E0,-4.948539734E-1
2.781699343E2,-5.152523518E-3,6.719505787E-1,-5.562355042E0
2.782699344E2,8.625297546E-1,1.033974290E-1,-1.266298294E0
2.783699344E2,-5.050092340E-1,-3.934118748E-1,2.542210579E0
2.784699344E2,6.230603456E-1,-8.656396270E-1,3.070570946E0
2.785699344E2,1.029193997E-1,-2.297439814E0,-4.438800812E-1
2.786699343E2,-4.637026787E-1,-7.748278975E-2,-3.060820580E0
2.787699343E2,3.077346087E-1,3.571537733E-1,-1.872798920E0
2.788699343E2,1.116294861E-1,-1.185810089E0,1.667469978E0
2.789699343E2,1.415688396E0,-5.162945986E-1,9.555320740E-1
2.790699343E2,2.052650154E-1,-1.992034435E0,3.069295883E-1
2.791699343E2,-1.190151930E0,2.192391753E-1,-2.146484375E0
2.792699342E2,7.232117653E-1,5.470021367E-1,-2.491207600E0
2.793699342E2,4.911593497E-1,-9.297370911E-2,5.509548187E-1
2.794699342E2,-4.015834332E-1,-1.231820583E0,3.325086594E0
2.795699342E2,-9.294320345E-1,-2.122936249E0,4.206218719E-1
2.796699342E2,-6.483340263E-2,-2.555878460E-1,-2.879498005E0
2.797699342E2,-3.617023826E-1,6.832652092E-1,-2.022521019E0
2.798699342E2,4.017028809E-1,-8.799005151E-1,1.370788574E0
2.799699342E2,-7.172159553E-1,-8.569454551E-1,3.599481583E0
2.800699342E2,-4.780956805E-1,-2.255693436E0,2.029913902E0
2.801699342E2,1.599075049E-1,-3.284503818E-1,-1.423027992E0
2.802699342E2,2.157984078E-1,1.071241260E0,-3.152989388E0
2.803699338E2,1.162251234E0,2.987577021E-1,-6.828422546E-1
2.804699337E2,6.338555813E-1,-1.075582981E0,3.568147659E0
2.805699337E2,-6.075670719E-1,-2.612025499E0,2.756776810E0
2.806699337E2,1.283974767E0,-9.164981842E-1,-1.949324131E0
2.807699337E2,-3.484044671E-1,1.854802370E-1,-3.290265560E0
2.808699345E2,1.561524570E-1,-1.665805280E-1,6.725406647E-1
