"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.206884602E2,-2.267837152E-2,7.765624672E-2,2.476294935E-1
1.207884269E2,2.173916698E-1,-2.467132062E-1,2.928335369E-1
1.208883935E2,-1.185842156E-1,-2.558761835E-1,-6.100252867E-1
1.209883602E2,2.302198410E-1,-4.818963110E-1,-3.131448030E-1
1.210883269E2,-5.932264924E-1,1.298088697E-3,-5.672647357E-1
1.211874988E2,2.070069611E-1,9.239336476E-3,3.991240859E-1
1.212874654E2,2.210568637E-1,-1.147663072E-1,-4.046982154E-3
1.213874321E2,4.085924923E-1,1.790598780E-1,9.980010986E-2
1.214873987E2,1.550834179E-1,-9.460775554E-2,4.027892649E-1
1.215873654E2,-1.845576614E-1,-2.986367345E-1,2.344195358E-2
1.216873320E2,-2.517528534E-1,1.301906556E-1,1.572214365E-1
1.217872987E2,1.269836128E-1,-1.269836128E-1,3.453679383E-1
1.218872657E2,3.157409728E-1,1.540143937E-1,7.047858089E-2
1.219872333E2,2.858085632E-1,-1.037707329E-1,-6.757696718E-2
1.220872000E2,-2.932916880E-1,-5.032765865E-1,-1.201113760E-1
1.221871667E2,-2.132683247E-1,1.955532432E-1,-1.219439730E-1
1.222871333E2,1.092685238E-1,-7.628180087E-2,4.726569727E-2
1.223871000E2,1.520290822E-1,2.493093759E-1,8.513934165E-2
1.224870667E2,4.745659232E-1,3.213914633E-1,6.630178690E-1
1.225870333E2,1.874592751E-1,2.566397488E-1,4.534910917E-1
1.226870000E2,-4.215733707E-1,9.903652966E-2,-1.036180183E-1
1.227869666E2,1.184315011E-1,-1.978439838E-1,3.148246706E-1
1.228869333E2,2.112830132E-1,3.123048507E-2,-9.926559869E-4
1.229869000E2,4.617377818E-1,1.656972058E-2,1.523345262E-1
1.230868666E2,1.257618815E-1,-3.588833380E-3,-1.683697402E-1
1.231868333E2,-3.580434024E-1,3.250566721E-1,-4.328743815E-1
1.232868333E2,-4.955644161E-2,1.198059469E-1,-9.201157838E-2
1.233868333E2,2.968041599E-1,4.039346427E-2,7.597636431E-2
1.234868333E2,3.016910851E-1,1.718058437E-2,2.549598813E-1
1.235868339E2,5.345070967E-4,9.239336476E-3,2.293035388E-1
1.236868339E2,-5.761222839E-1,1.741729528E-1,-1.573741585E-1
1.237868339E2,-6.299547851E-2,-1.275944710E-1,1.193477958E-1
1.238868339E2,-9.850202128E-3,-1.641700417E-2,-2.105194330E-1
1.239868339E2,7.964919209E-1,3.917173296E-2,-1.958586723E-1
1.240868339E2,2.674826086E-1,-6.877579093E-1,-6.747770309E-1
1.241875087E2,-4.246276915E-1,1.088103727E-1,-3.027600944E-1
1.242875088E2,-2.083813995E-1,-9.094256163E-2,-8.407033235E-2
1.243875088E2,2.015091777E-1,-4.342488348E-1,-6.818783283E-2
1.244875089E2,6.895141304E-2,7.460191846E-2,8.170322515E-3
1.245875095E2,-4.209625125E-1,-5.734497309E-2,-2.691625059E-1
1.246875095E2,-2.694679201E-1,-9.155342728E-2,7.170030475E-2
1.247875095E2,-3.672827408E-2,-1.404226422E-1,2.268600762E-1
1.248875092E2,3.896556795E-1,-1.605812013E-1,1.553888470E-1
1.249875092E2,-3.856086731E-2,-2.656500340E-1,-2.294562608E-1
1.250875091E2,-3.531564772E-1,-2.913063765E-1,-4.310417771E-1
1.251875091E2,-2.804635167E-1,1.515709460E-1,-7.857254148E-2
1.252875093E2,1.519527286E-2,1.375210434E-1,8.025242388E-2
1.253875093E2,1.343140006E-1,-1.068250611E-1,-2.190715522E-1
1.254875093E2,8.910996467E-2,2.151009291E-1,1.187369302E-1
1.255875095E2,3.596469015E-2,1.008691266E-1,3.331506252E-1
1.256875095E2,-1.118647009E-1,-3.407864571E-1,2.085341215E-1
1.257875095E2,-2.028836161E-1,2.023491077E-2,3.932445124E-2
1.258875095E2,1.703550518E-1,-2.106721550E-1,3.504839167E-2
1.259875095E2,2.509892583E-1,-1.257618815E-1,-2.848159149E-2
1.260875095E2,-3.184135258E-2,-1.104902476E-1,-1.152244583E-1
1.261875095E2,1.508073509E-1,-1.856266707E-1,5.215261877E-2
1.262875095E2,4.085161164E-2,2.456441820E-1,-2.783254683E-1
1.263875095E2,-9.850202128E-3,-3.046690486E-2,-1.408807933E-1
1.264875095E2,2.497675270E-1,1.448514163E-1,1.480584592E-1
1.265875088E2,2.949715555E-1,1.698969007E-1,3.441462219E-1
1.266875089E2,-3.464369476E-1,2.077705413E-1,-1.097266674E-1
1.267875089E2,-6.116288155E-2,-2.137264758E-1,2.561815977E-1
1.268875089E2,-1.906663179E-1,-2.363284975E-1,2.222022414E-2
1.269875089E2,2.717586756E-1,-8.361218125E-2,3.894265974E-3
1.270875089E2,3.413209692E-2,-8.239044994E-2,-5.116760135E-1
1.271875089E2,-2.658027411E-1,-1.214858219E-1,-4.340961277E-1
1.272875088E2,-2.798526287E-1,-3.633884490E-1,-1.689805984E-1
1.273875088E2,9.086620063E-3,-4.024074972E-2,1.779908538E-1
1.274875090E2,-2.309834212E-1,1.081995070E-1,-1.604284793E-1
1.275875084E2,-5.261076987E-2,1.515709460E-1,1.107956842E-1
1.276875084E2,3.701079786E-1,5.064836740E-1,4.693735838E-1
1.277875084E2,1.086576581E-1,1.344667077E-1,1.718822122E-1
1.278875084E2,-4.069126248E-1,2.633592784E-1,-3.033709526E-1
1.279875084E2,1.178206354E-1,-1.917353272E-1,8.513934165E-2
1.280875084E2,1.453095675E-1,-1.465312988E-1,-4.925100878E-2
1.281875084E2,7.994698733E-2,5.138903856E-2,-2.251801938E-1
1.282875083E2,-1.033125818E-1,-2.583196461E-1,-4.915174544E-1
1.283875083E2,5.429064855E-2,1.857793927E-1,-1.748601720E-2
1.284875083E2,9.033169597E-2,1.399645060E-1,-7.307475805E-2
1.285875080E2,-1.051451787E-1,1.149190217E-1,-1.626428775E-2
1.286875080E2,-4.222606122E-2,1.204168126E-1,2.152536362E-1
1.287875080E2,2.118938863E-1,-4.268420860E-2,1.645518243E-1
1.288875081E2,-9.109527618E-2,-1.031598672E-1,2.038762718E-2
1.289875081E2,-2.451096848E-2,-1.227075532E-1,1.975385547E-1
1.290875081E2,-2.841286957E-1,-8.300131559E-2,-1.048397496E-1
1.291875081E2,-4.894557595E-2,-1.624137908E-1,1.572214365E-1
1.292875081E2,3.047454059E-1,-2.699260712E-1,2.354121953E-1
1.293875081E2,1.141554415E-1,-2.412154078E-1,1.061378326E-2
1.294875081E2,1.343140006E-1,-2.467132062E-1,-2.569451928E-1
1.295875079E2,7.322747260E-2,3.403283060E-1,-1.518763751E-1
1.296875079E2,-1.790598780E-1,3.856086731E-2,-3.119230568E-1
1.297875079E2,-3.550654277E-2,-1.145372284E-3,1.230129898E-1
1.298875079E2,-4.650211707E-2,8.132143319E-2,2.067015320E-1
1.299875079E2,7.383833826E-2,4.344778880E-2,1.718822122E-1
1.300875079E2,5.345070967E-4,8.376489580E-2,7.414376736E-2
1.301875079E2,-7.215845585E-2,-3.229949996E-2,3.504839167E-2
1.302875081E2,-9.903652966E-2,-1.145372284E-3,2.771801129E-2
1.303875081E2,-4.161519557E-2,3.917173296E-2,1.611157134E-2
1.304875078E2,-6.482807547E-2,-1.526399553E-1,-1.866956949E-1
1.305875078E2,1.367574632E-1,-2.130392566E-2,-9.812022746E-2
1.306875078E2,3.168863431E-2,-5.917757004E-2,-1.992947794E-2
1.307875078E2,2.619084716E-2,7.399105281E-2,2.344195358E-2
1.308874745E2,5.490151420E-2,3.061962128E-2,4.543310404E-2
1.309874411E2,-5.627596006E-2,2.390010282E-2,3.321579844E-2
1.310874078E2,4.390593991E-2,-1.458440814E-2,5.398521572E-2
1.311873745E2,2.130392566E-2,3.611740842E-2,4.543310404E-2
1.312873412E2,-2.023491077E-2,9.850202128E-3,1.488984004E-2
1.313873078E2,3.352123126E-2,3.306308016E-2,3.138320148E-2
1.314872745E2,2.985603921E-2,7.635815564E-5,1.733330078E-2
1.315872412E2,-1.901318133E-2,-7.864889689E-3,-6.490443368E-3
1.316872078E2,2.191479132E-2,1.168279815E-2,1.550070569E-2
1.317871745E2,1.947133057E-2,-3.779728711E-2,1.305724494E-2
1.318871412E2,1.886046492E-2,-1.397354249E-2,2.710714564E-2
1.319871078E2,4.810563754E-3,-1.214094646E-2,2.344195358E-2
1.320870744E2,-6.872233935E-4,-6.032294128E-3,2.955060638E-2
1.321870411E2,2.367102774E-3,4.963280167E-3,3.077233583E-2
1.322870077E2,-3.741549561E-3,1.840231568E-2,1.244637929E-2
1.323869744E2,-1.290452853E-2,-3.588833380E-3,-1.015563495E-2
1.324869411E2,3.901901841E-2,1.229366288E-2,-1.504255645E-2
1.325869087E2,5.184718594E-2,3.130684374E-3,-2.359467000E-2
1.326868753E2,2.008219436E-2,-1.145372284E-3,-1.015563495E-2
1.327868420E2,1.145372284E-3,1.351539325E-2,-4.046982154E-3
1.328868087E2,9.086620063E-3,-5.421428941E-3,-9.926559869E-4
1.329867754E2,1.702786796E-2,2.023491077E-2,1.450804994E-3
1.330867420E2,3.168863431E-2,-2.367102774E-3,-8.933904581E-3
1.331867087E2,-1.229366288E-2,-9.086620063E-3,-1.870774850E-2
1.332866751E2,6.643159315E-3,-7.864889689E-3,-1.992947794E-2
1.333866418E2,5.421428941E-3,3.000875562E-2,-4.192062840E-2
1.334866085E2,-2.328923717E-2,8.017606102E-3,-4.008803144E-2
1.335865752E2,-4.352414981E-3,2.519819187E-3,-3.764457256E-2
1.336865418E2,6.643159315E-3,8.628471754E-3,-3.092505224E-2
1.337865085E2,-1.351539325E-2,-1.824959926E-2,2.649627998E-2
1.338865085E2,2.863430791E-2,1.534798928E-2,1.183551457E-2
1.339865085E2,2.924517356E-2,8.017606102E-3,2.466368489E-2
1.340865085E2,7.811439037E-2,1.908953884E-3,1.244637929E-2
1.341860989E2,2.924517356E-2,4.352414981E-3,1.183551457E-2
1.342860989E2,-4.222606122E-2,2.695442922E-2,3.138320148E-2
1.343860989E2,2.863430791E-2,-8.475755341E-3,6.986771524E-2
1.344860989E2,-2.328923717E-2,2.573269792E-2,-1.565342210E-2
1.345860989E2,-6.727153808E-2,1.442405581E-1,-4.802928120E-2
1.346860989E2,-3.306308016E-2,-1.397354249E-2,-6.490443368E-3
1.347860989E2,2.741257846E-2,-5.001459271E-2,-9.544769302E-3
1.348860989E2,4.940372705E-2,-1.886046492E-2,-9.544769302E-3
1.349860989E2,4.146247730E-2,1.412625890E-2,-1.992947794E-2
1.350860991E2,2.924517356E-2,-4.818199575E-2,3.077233583E-2
1.351860991E2,4.268420860E-2,-1.336267684E-2,6.620252132E-2
1.352860991E2,-2.634356357E-2,6.872233935E-4,6.070473418E-2
1.353860990E2,-7.765624672E-2,2.695442922E-2,1.303433776E-1
1.354860990E2,-1.039234474E-1,-1.886046492E-2,4.198935032E-1
1.355860984E2,-1.424079537E-1,1.107193250E-2,8.474991918E-1
1.356860984E2,-4.466952011E-2,-1.062141955E-1,1.363680243E0
1.357860984E2,-2.749657333E-1,1.143081561E-1,1.774792552E0
1.358860984E2,-2.083813995E-1,3.245221451E-2,2.129094362E0
1.359860984E2,-8.743008971E-2,-1.025490016E-1,2.391766548E0
1.360860984E2,-3.184135258E-2,-9.888381511E-2,2.298304081E0
1.361860984E2,1.013272703E-1,-7.444920391E-2,1.871920228E0
1.362860984E2,2.252565511E-2,-9.697485715E-3,1.163927317E0
1.363860984E2,-2.756529488E-2,9.659306705E-2,7.143305540E-1
1.364860984E2,4.024074972E-2,-2.180025280E-1,4.461607039E-1
1.365860985E2,1.336267684E-2,-1.062141955E-1,1.327868253E-1
1.366860985E2,-1.857793927E-1,1.362993121E-1,-7.101308554E-3
1.367860985E2,-1.210276783E-1,-1.098793894E-1,1.305724494E-2
1.368860985E2,-4.283692688E-2,-2.985603921E-2,-1.127809957E-1
1.369860985E2,-9.292787313E-2,-7.017314434E-2,-1.127809957E-1
1.370860985E2,-1.442405581E-1,-7.864889689E-3,-1.640936732E-1
1.371860985E2,1.874592751E-1,-1.764636934E-1,1.456149966E-1
1.372860985E2,-1.326341182E-1,3.184135258E-2,3.321579844E-2
1.373860986E2,-4.056908786E-1,-2.374738641E-2,-1.992947794E-2
1.374860986E2,5.062545836E-2,5.871942267E-2,2.946661115E-1
1.375860988E2,2.369393557E-1,-4.153120220E-1,5.322927237E-1
1.376860988E2,-2.016618848E-1,4.405865446E-2,1.743256748E-1
1.377860988E2,-3.800345361E-1,2.670244575E-1,-4.860196710E-1
1.378860988E2,-2.756529488E-2,6.849326193E-2,-2.832123935E-1
1.379860988E2,9.766208380E-2,2.695442922E-2,-9.689849615E-2
1.380860987E2,1.092685238E-1,-2.882520258E-1,2.219731659E-1
1.381860987E2,3.933208585E-1,-7.506006956E-2,-1.182787865E-1
1.382860987E2,3.365103900E-1,-7.506006956E-2,-7.368562371E-2
1.383860987E2,2.399936765E-1,1.827250719E-1,1.938733608E-1
1.384860987E2,-3.922518492E-1,2.816852331E-1,-1.671480089E-1
1.385860987E2,1.135445759E-1,-1.355357319E-1,2.121993154E-1
1.386860987E2,2.894737720E-1,-1.984548420E-1,-5.597052723E-2
1.387860987E2,-4.161519557E-2,-2.937498391E-1,-2.764928937E-1
1.388860987E2,1.941787899E-1,1.198059469E-1,-2.337323129E-1
1.389860987E2,-1.479057521E-1,3.531564772E-1,-2.813797891E-1
1.390860987E2,1.031598672E-1,1.253037304E-1,1.855503209E-2
1.391860987E2,1.520290822E-1,-9.827294946E-2,-1.366047412E-1
1.392860987E2,7.750352472E-2,-3.657555580E-2,-2.160172164E-1
1.393860987E2,-1.466840208E-1,-2.913063765E-1,-4.558581859E-2
1.394860987E2,-4.612796307E-1,-5.020548701E-1,-2.054034360E-2
1.395860985E2,-1.888337135E-1,-2.619084716E-2,2.769510448E-1
1.396860985E2,3.969860375E-1,-2.241111845E-1,1.724930704E-1
1.397860985E2,2.344958931E-1,-2.051743716E-1,-2.514474094E-1
1.398860985E2,-4.643339515E-1,-5.894085765E-1,-5.135086179E-1
1.399860985E2,-1.973858327E-1,-2.344958931E-1,-1.274417639E-1
1.400860988E2,-9.964739531E-2,5.688682571E-2,-8.162686974E-2
1.401860988E2,1.874592751E-1,2.573269792E-2,-4.436408728E-2
1.402860988E2,1.819614917E-1,-1.030835137E-2,-1.433242559E-1
1.403860988E2,-2.279291004E-1,-2.435825206E-2,8.513934165E-2
1.404860988E2,-2.493093759E-1,-3.145192564E-1,2.604576647E-1
1.405860988E2,-1.589013189E-1,2.737439871E-1,1.743256748E-1
1.406860987E2,1.501964927E-1,-2.863430791E-2,1.627192348E-1
1.407860987E2,2.924517356E-2,-3.420081735E-1,-2.716059685E-1
1.408860987E2,-2.511419654E-1,3.741549561E-3,-1.207222417E-1
1.409860987E2,-1.179733500E-1,-2.235003263E-1,2.061670180E-3
1.410858624E2,-2.761874497E-1,3.036763966E-1,-3.703370690E-2
1.411858624E2,5.429064855E-2,4.589125142E-2,-8.284860104E-2
1.412858624E2,4.953353703E-1,2.151009291E-1,3.319289088E-1
1.413858625E2,2.351067662E-1,2.328923717E-2,3.993531689E-2
1.414858625E2,2.070069611E-1,-3.835470080E-1,3.081051707E-1
1.415858631E2,-6.573673487E-1,1.430188268E-1,-2.367866337E-1
1.416858631E2,1.495856196E-1,9.598220140E-2,3.417027593E-1
1.417858631E2,2.375502288E-1,2.023491077E-2,1.309542358E-1
1.418858631E2,5.307655334E-1,1.485166103E-1,2.812270820E-1
1.419858631E2,5.001459271E-2,3.067307174E-1,2.653445899E-1
1.420858631E2,-2.688570619E-1,2.816852331E-1,-1.860848218E-1
1.421858631E2,2.625956833E-1,-1.483639032E-1,6.436992437E-2
1.422858632E2,2.381610870E-1,5.749769136E-2,3.443752974E-2
1.423858632E2,1.905135959E-1,3.415500224E-1,9.735664725E-2
1.424858632E2,4.818199575E-2,-8.055785298E-2,1.999820024E-1
1.425858629E2,-3.397174478E-1,-5.795583874E-2,-3.070361316E-1
1.426858629E2,1.563051492E-1,-4.199698567E-3,2.466368489E-2
1.427858629E2,1.575268805E-1,-2.192242593E-1,-1.329395473E-1
1.428858630E2,2.977967961E-3,2.871830165E-1,-3.436116967E-3
1.429858630E2,-2.535854280E-1,2.157117873E-1,-1.928043365E-1
1.430858627E2,-5.657375455E-1,2.780200541E-1,-4.731914997E-1
1.431858627E2,-1.473712362E-2,1.100321040E-1,-7.063129544E-2
1.432858627E2,1.214858219E-1,4.772384837E-2,-7.796167582E-2
1.433858626E2,-9.109527618E-2,-6.711881608E-2,-8.284860104E-2
1.434858627E2,-2.334268838E-1,-1.141554415E-1,-1.414916664E-1
1.435858627E2,-2.260964960E-1,-1.501964927E-1,5.642867833E-2
1.436858628E2,-1.393536329E-1,-1.844049394E-1,4.909829423E-2
1.437858628E2,-7.635815564E-5,-1.764636934E-1,8.575020730E-2
1.438858628E2,-1.766164154E-1,-1.514182240E-1,-2.343431860E-1
1.439858628E2,-5.443572998E-1,-2.485457957E-1,-3.369685411E-1
1.440858628E2,-6.689738035E-1,3.678172231E-1,-2.239584774E-1
1.441858628E2,-1.246928647E-1,3.428481147E-2,-8.834638447E-2
1.442858628E2,2.821433842E-1,-1.269836128E-1,5.337435007E-2
1.443857231E2,4.214206636E-1,4.405865446E-2,9.124799818E-2
1.444857232E2,-3.183371425E-1,-4.861723781E-1,-4.130976275E-2
1.445857230E2,1.282053441E-1,-4.250858426E-1,2.250274867E-1
1.446857230E2,4.268420860E-2,-6.528622657E-2,6.131559983E-2
1.447857230E2,8.849909902E-2,-2.406045496E-1,1.162934676E-1
1.448857230E2,1.911244690E-1,-6.345362961E-2,4.421137273E-2
1.449857230E2,1.844049394E-1,1.815033406E-1,-4.925100878E-2
1.450857230E2,-4.954880774E-1,-6.162103266E-2,-2.984840274E-1
1.451857230E2,-5.107597113E-1,1.179733500E-1,-2.343431860E-1
1.452857229E2,3.664427996E-1,-2.069306001E-2,-2.664899640E-2
1.453857230E2,3.853796124E-1,-2.069306001E-2,8.208502084E-2
1.454857230E2,7.261660695E-2,2.047162205E-1,3.911828399E-1
1.455857229E2,-4.352414981E-3,-4.018729627E-1,4.773148298E-1
1.456857229E2,-9.414960444E-2,-2.924517356E-2,1.101848185E-1
1.457857229E2,3.499494195E-1,-7.383833826E-2,1.443932652E-1
1.458857229E2,3.945426047E-1,4.344778880E-2,-4.864014685E-2
1.459857229E2,6.920339465E-1,-4.879286140E-2,2.647337317E-1
1.460857229E2,-2.573269792E-2,-3.157409728E-1,2.555707395E-1
1.461857229E2,-3.788128197E-1,-2.424371392E-1,-2.318997234E-1
1.462857229E2,1.758528352E-1,9.659306705E-2,-6.574437022E-2
1.463857229E2,3.731622994E-1,3.678172231E-1,2.286926806E-1
1.464857229E2,2.271655202E-1,5.767331719E-1,3.472005427E-1
1.465857236E2,-3.123048507E-2,2.560288906E-1,1.517236531E-1
1.466857234E2,-5.217552781E-1,-3.229949996E-2,-6.391177326E-2
1.467857234E2,1.111011133E-1,-1.330922693E-1,1.492801905E-1
1.468857234E2,3.352123126E-2,7.338018715E-2,-3.764457256E-2
1.469857234E2,3.901901841E-2,1.081995070E-1,4.505131394E-3
1.470857234E2,1.343140006E-1,1.369101703E-1,1.114065498E-1
1.471857234E2,-5.516876578E-1,2.871830165E-1,-3.125339448E-1
1.472857235E2,1.434769779E-1,1.497383416E-1,1.366810966E-2
1.473857235E2,8.788824081E-2,3.733913973E-2,-1.628719419E-1
1.474857234E2,2.308306992E-1,5.144249201E-1,2.183079720E-1
1.475857236E2,-1.344667077E-1,1.204168126E-1,6.948592141E-3
1.476857236E2,-3.384957016E-1,3.428481147E-2,1.052978933E-1
1.477857236E2,1.721876413E-1,-1.062141955E-1,2.586250603E-1
1.478857236E2,2.454914749E-1,-2.496911772E-2,-4.986187443E-2
1.479857236E2,-4.161519557E-2,6.910412759E-2,-3.223077655E-1
1.480857236E2,2.406045496E-1,-9.086620063E-3,-8.162686974E-2
1.481857236E2,-4.203516543E-1,2.102140039E-1,-1.897500157E-1
1.482857236E2,1.397354249E-2,9.964739531E-2,-2.848159149E-2
1.483857236E2,2.357176244E-1,-5.421428941E-3,-4.192062840E-2
1.484857236E2,-5.871942267E-2,1.240820065E-1,-2.239584774E-1
1.485857236E2,-3.122285008E-1,1.790598780E-1,-5.963572115E-2
1.486857236E2,-4.087451994E-1,-1.080467924E-1,1.468367279E-1
1.487857236E2,-1.234711409E-1,-3.591124117E-1,6.009386852E-2
1.488857236E2,1.098793894E-1,-2.546544373E-1,-8.773551881E-2
1.489857236E2,-1.375210434E-1,-2.570978999E-1,-2.441170216E-1
1.490857236E2,-1.259146035E-1,-1.905135959E-1,-2.257910669E-1
1.491857236E2,-4.857142270E-1,1.967749745E-1,-3.858377635E-1
1.492857236E2,-9.781479836E-2,-4.818199575E-2,-5.108360574E-2
1.493857236E2,1.147663072E-1,-2.699260712E-1,-4.731914997E-1
1.494857236E2,1.324813962E-1,1.454622895E-1,-6.207918003E-2
1.495857227E2,-1.473712362E-2,3.130684374E-3,-1.445459872E-1
1.496857227E2,-4.411210716E-1,-1.642463952E-1,7.780896127E-2
1.497857227E2,-1.503492147E-1,-2.296089679E-1,2.283108793E-2
1.498857227E2,3.023019433E-1,-2.540435791E-1,6.070473418E-2
1.499857227E2,-4.100432992E-2,-2.167807966E-1,-4.554764032E-1
1.500857227E2,-3.971387744E-1,1.143081561E-1,-4.182136059E-1
1.501857227E2,-3.580434024E-1,2.957351506E-1,-9.201157838E-2
1.502857227E2,-4.466952011E-2,4.466952011E-2,-1.072832122E-1
1.503857227E2,3.505602777E-1,-3.475059569E-1,-1.382082608E-2
1.504857227E2,1.459204406E-1,-3.962988406E-2,-2.019673288E-1
1.505857218E2,-5.437464118E-1,-3.560580909E-1,-3.064252734E-1
1.506857218E2,-7.765624672E-2,-3.523928821E-1,1.486693323E-1
1.507857218E2,2.977967961E-3,-2.436588705E-1,2.183079720E-1
1.508857218E2,1.025490016E-1,-9.705121815E-2,2.195297033E-1
1.509857218E2,-2.645809948E-1,-2.137264758E-1,-1.549306959E-1
1.510857218E2,-1.796707362E-1,-3.542254865E-1,-1.695914567E-1
1.511857218E2,-1.173624843E-1,3.741549561E-3,9.308059514E-2
1.512856885E2,-1.130864322E-1,2.523637116E-1,-7.490734756E-2
1.513856551E2,5.612324551E-2,3.415500224E-1,-2.221258730E-1
1.514856218E2,3.065779805E-1,-7.017314434E-2,2.567924857E-1
1.515855885E2,-4.447862506E-1,-1.428661048E-1,1.672243699E-2
1.516855552E2,-1.558469981E-1,-4.873940945E-1,2.433534414E-1
1.517855218E2,-1.107193250E-2,1.271363348E-1,1.676061451E-1
1.518854885E2,1.581377387E-1,-5.026657581E-1,1.309542358E-1
1.519854552E2,-7.948884368E-2,2.432007194E-1,-1.433242559E-1
1.520854218E2,3.756057620E-1,-8.727737516E-2,4.237877578E-2
1.521853885E2,1.880701333E-1,1.802816093E-1,-8.284860104E-2
1.522853551E2,-2.114357352E-1,2.573269792E-2,-1.616502106E-1
1.523853218E2,1.062141955E-1,2.615266740E-1,7.597636431E-2
1.524852893E2,4.464661479E-1,2.462550551E-1,4.665483162E-2
1.525852560E2,2.100612819E-1,5.834526420E-1,7.363216877E-1
1.526852227E2,-1.161407530E-1,-7.567093521E-2,3.887393773E-1
1.527851893E2,-5.199226737E-1,-2.496911772E-2,-1.366047412E-1
1.528851560E2,3.224605024E-1,3.550654277E-2,2.720641196E-1
1.529851227E2,4.134794176E-1,2.560288906E-1,1.244637929E-2
1.530850894E2,2.002874464E-1,9.292787313E-2,7.170030475E-2
1.531850560E2,-8.071056753E-2,-3.120757937E-1,-8.323038928E-3
1.532850227E2,-5.577962995E-1,-3.107776865E-2,-3.601814210E-1
1.533849894E2,2.051743716E-1,3.384957016E-1,-4.192062840E-2
1.534849560E2,3.847687542E-1,5.070945024E-1,1.950950921E-1
1.535849227E2,1.734093726E-1,4.789946973E-1,4.565454125E-1
1.536848894E2,-1.198059469E-1,3.152828217E-1,-2.215150148E-1
1.537848560E2,-2.163226604E-1,-1.434769779E-1,8.452847600E-2
1.538848227E2,6.467536092E-2,-2.467132062E-1,2.341904640E-1
1.539847894E2,3.053562641E-1,-2.943606973E-1,-2.237293869E-2
1.540847560E2,-1.698969007E-1,-6.834054738E-2,-4.314235970E-2
1.541846894E2,5.795583874E-2,1.375210434E-1,-1.347721517E-1
1.542846560E2,2.435825206E-2,-1.580613852E-2,-1.992947794E-2
1.543835164E2,1.978439838E-1,1.179733500E-1,-1.647045463E-1
1.544834830E2,1.532508135E-1,-1.422552466E-1,-2.667190433E-1
1.545834497E2,-4.612796307E-1,4.460079968E-1,-2.080759704E-1
1.546834165E2,-2.451096848E-2,1.168279815E-2,4.608214796E-1
1.547833831E2,-7.257842422E-1,1.802816093E-1,-1.640936732E-1
1.548833497E2,2.393828183E-1,-1.080467924E-1,3.588069677E-1
1.549833164E2,3.475059569E-1,2.432007194E-1,-8.834638447E-2
1.550832830E2,-9.048441797E-2,-9.399688989E-2,-1.408807933E-1
1.551832164E2,-1.436296850E-1,-7.811439037E-2,1.028544381E-1
1.552831497E2,-2.645809948E-1,1.320232451E-1,-2.520582676E-1
1.553830830E2,1.856266707E-1,5.694027543E-1,-1.866956949E-1
1.554830155E2,8.177958429E-2,2.798526287E-1,-2.795472145E-1
1.555829488E2,-1.908953884E-3,7.905359864E-1,1.688278764E-1
1.556828821E2,-1.332449764E-1,4.484514594E-1,1.957059503E-1
1.557828155E2,-4.246276915E-1,5.505422875E-2,-3.039818108E-1
1.558827488E2,1.030835137E-2,5.749769136E-2,-1.219439730E-1
1.559826821E2,3.951534629E-1,-3.853796124E-1,-1.928043365E-1
1.560826156E2,3.407864571E-1,-2.656500340E-1,-3.864486217E-1
1.561825489E2,-1.955532432E-1,-1.996765733E-1,-2.795472145E-1
1.562824822E2,-2.926808000E-1,4.802164435E-1,-3.216969073E-1
1.563824155E2,2.125047445E-1,1.143081561E-1,-6.146831438E-2
1.564823489E2,5.380959511E-1,-1.526399553E-1,-1.695914567E-1
1.565822825E2,2.424371392E-1,1.601230502E-1,-1.702023298E-1
1.566822158E2,-3.103958964E-1,-2.296089679E-1,-1.243874356E-1
1.567821491E2,-3.720932901E-1,-3.249039650E-1,2.109775841E-1
